owner_url,member_since,member_definitions,member_kudos,member_activity_count
https://cardano.ideascale.com/a/member/Chineze-onor/3095697-48088,"Member since Friday, 9 July 2021 15:15",Entrepreneur,0,2
https://cardano.ideascale.com/a/member/kebemax/3092123-48088,"Member since Sunday, 6 June 2021 12:24","Entrepreneur, Marketing professional",19,83
https://cardano.ideascale.com/a/member/Cole-Harness/3095589-48088,"Member since Thursday, 8 July 2021 18:21","Developer, Entrepreneur",18,24
https://cardano.ideascale.com/a/member/Rhadamanthus/3095529-48088,"Member since Thursday, 8 July 2021 01:43",Other/Prefer not to say,0,21
https://cardano.ideascale.com/a/member/kaoskryst/3095410-48088,"Member since Wednesday, 7 July 2021 06:18",Entrepreneur,0,67
https://cardano.ideascale.com/a/member/Rob-Barber/3094594-48088,"Member since Friday, 25 June 2021 18:45","Entrepreneur, Community manager, Other/Prefer not to say",0,5
https://cardano.ideascale.com/a/member/C-H-A-D/3093948-48088,"Member since Thursday, 17 June 2021 20:40","Developer, Community manager",0,19
https://cardano.ideascale.com/a/member/johntmeuser1/3095085-48088,"Member since Sunday, 4 July 2021 09:05",Entrepreneur,1,4
https://cardano.ideascale.com/a/member/Joseph-Tran/3095363-48088,"Member since Tuesday, 6 July 2021 18:57",Entrepreneur,0,12
https://cardano.ideascale.com/a/member/paulmullins/3056514-48088,"Member since Friday, 18 September 2020 03:00","Developer, Entrepreneur",0,12
https://cardano.ideascale.com/a/member/Cheff-Wallets-com/3094366-48088,"Member since Tuesday, 22 June 2021 14:33","Developer, Entrepreneur, Marketing professional, Stakepool operator",0,4
https://cardano.ideascale.com/a/member/mr-leschan/3094184-48088,"Member since Sunday, 20 June 2021 01:08","Developer, Entrepreneur, Community manager",1,43
https://cardano.ideascale.com/a/member/mr-leschan/3094184-48088,"Member since Sunday, 20 June 2021 01:08","Developer, Entrepreneur, Community manager",1,43
https://cardano.ideascale.com/a/member/don-hemmerling/3095021-48088,"Member since Saturday, 3 July 2021 01:43",Entrepreneur,0,2
https://cardano.ideascale.com/a/member/olric/3095059-48088,"Member since Saturday, 3 July 2021 18:46",Developer,0,2
https://cardano.ideascale.com/a/member/jonathan_lorimer/3095060-48088,"Member since Saturday, 3 July 2021 18:50",Developer,4,8
https://cardano.ideascale.com/a/member/Dean-Jayes/3094990-48088,"Member since Friday, 2 July 2021 12:55","Entrepreneur, Marketing professional, Other/Prefer not to say",23,23
https://cardano.ideascale.com/a/member/mr-leschan/3094184-48088,"Member since Sunday, 20 June 2021 01:08","Developer, Entrepreneur, Community manager",1,43
https://cardano.ideascale.com/a/member/hannes-gallinger/3077046-48088,"Member since Wednesday, 10 March 2021 04:25",Other/Prefer not to say,6,7
https://cardano.ideascale.com/a/member/hannes-gallinger/3077046-48088,"Member since Wednesday, 10 March 2021 04:25",Other/Prefer not to say,6,7
https://cardano.ideascale.com/a/member/ARM/3094834-48088,"Member since Wednesday, 30 June 2021 09:45",Entrepreneur,6,14
https://cardano.ideascale.com/a/member/Jasondlister/3089243-48088,"Member since Friday, 14 May 2021 02:16","Entrepreneur, Marketing professional",1,4
https://cardano.ideascale.com/a/member/Bobkiddy33/3094643-48088,"Member since Saturday, 26 June 2021 21:07",Other/Prefer not to say,1,4
https://cardano.ideascale.com/a/member/Bobkiddy33/3094643-48088,"Member since Saturday, 26 June 2021 21:07",Other/Prefer not to say,1,4
https://cardano.ideascale.com/a/member/pepeoh333/3073353-48088,"Member since Wednesday, 3 March 2021 17:12","Developer, Entrepreneur, Other/Prefer not to say",9,27
https://cardano.ideascale.com/a/member/Forgotten-Member/3091963-48088,This Member is no longer part of this community.,,0,12
https://cardano.ideascale.com/a/member/ZZig/3092833-48088,"Member since Friday, 11 June 2021 03:27","Developer, Entrepreneur, Other/Prefer not to say",2,18
https://cardano.ideascale.com/a/member/nos/3094010-48088,"Member since Friday, 18 June 2021 08:18","Developer, Entrepreneur, Community manager, Other/Prefer not to say",3,33
https://cardano.ideascale.com/a/member/jvbravo1/3093985-48088,"Member since Friday, 18 June 2021 04:04",Other/Prefer not to say,3,8
https://cardano.ideascale.com/a/member/jvbravo1/3093985-48088,"Member since Friday, 18 June 2021 04:04",Other/Prefer not to say,3,8
https://cardano.ideascale.com/a/member/farid-zoghi/3093811-48088,"Member since Thursday, 17 June 2021 01:05",Other/Prefer not to say,0,2
https://cardano.ideascale.com/a/member/Pedro-Cosme/3093713-48088,"Member since Wednesday, 16 June 2021 13:51","Developer, Entrepreneur, Community manager, Teacher",4,15
https://cardano.ideascale.com/a/member/Ben-Clarke/3093425-48088,"Member since Tuesday, 15 June 2021 17:45",Other/Prefer not to say,3,6
https://cardano.ideascale.com/a/member/bejaouizied/3091415-48088,"Member since Tuesday, 1 June 2021 07:25",Developer,0,5
https://cardano.ideascale.com/a/member/lemanh1806/3090657-48088,"Member since Monday, 24 May 2021 02:43","Developer, Community manager",1,2
https://cardano.ideascale.com/a/member/Eduardo-Alcober/3092488-48088,"Member since Tuesday, 8 June 2021 22:25","Developer, Stakepool operator, Teacher",0,12
https://cardano.ideascale.com/a/member/Eduardo-Alcober/3092488-48088,"Member since Tuesday, 8 June 2021 22:25","Developer, Stakepool operator, Teacher",0,12
https://cardano.ideascale.com/a/member/Rhaje-Evans/3089464-48088,"Member since Saturday, 15 May 2021 13:00",Entrepreneur,0,5
https://cardano.ideascale.com/a/member/akira-okubo/3062474-48088,"Member since Wednesday, 13 January 2021 06:44",Other/Prefer not to say,0,2
https://cardano.ideascale.com/a/member/prinsloo-dube/3074261-48088,"Member since Friday, 5 March 2021 09:18",Entrepreneur,4,28
https://cardano.ideascale.com/a/member/prinsloo-dube/3074261-48088,"Member since Friday, 5 March 2021 09:18",Entrepreneur,4,28
https://cardano.ideascale.com/a/member/satoru/3092714-48088,"Member since Thursday, 10 June 2021 12:57",Stakepool operator,0,2
https://cardano.ideascale.com/a/member/Patryk-Wezowski/3091008-48088,"Member since Thursday, 27 May 2021 19:42","Entrepreneur, Marketing professional, Teacher",3,8
https://cardano.ideascale.com/a/member/Michael/3091657-48088,"Member since Thursday, 3 June 2021 21:48",Entrepreneur,0,6
https://cardano.ideascale.com/a/member/Audy/3092128-48088,"Member since Sunday, 6 June 2021 13:43","Entrepreneur, Other/Prefer not to say",3,18
https://cardano.ideascale.com/a/member/VanillaSimon/3092165-48088,"Member since Sunday, 6 June 2021 19:03",Entrepreneur,0,8
https://cardano.ideascale.com/a/member/Jeremy-Anderson/3092033-48088,"Member since Saturday, 5 June 2021 18:05","Entrepreneur, Marketing professional",0,5
https://cardano.ideascale.com/a/member/RodrigoPablo/3091900-48088,"Member since Friday, 4 June 2021 23:52","Entrepreneur, Marketing professional, Teacher",2,45
https://cardano.ideascale.com/a/member/Geoffrey/3091898-48088,"Member since Friday, 4 June 2021 23:10","Entrepreneur, Other/Prefer not to say",1,2
https://cardano.ideascale.com/a/member/Troy-Wilson/3085714-48088,"Member since Friday, 23 April 2021 09:10","Developer, Entrepreneur, Other/Prefer not to say",7,578
https://cardano.ideascale.com/a/member/Troy-Wilson/3085714-48088,"Member since Friday, 23 April 2021 09:10","Developer, Entrepreneur, Other/Prefer not to say",7,578
https://cardano.ideascale.com/a/member/James-Rupe/3056916-48088,"Member since Saturday, 19 September 2020 22:45","Developer, Entrepreneur, Marketing professional, Stakepool operator, Community manager, Teacher",4,41
https://cardano.ideascale.com/a/member/neilandrewhahn/3091296-48088,"Member since Sunday, 30 May 2021 18:03",Entrepreneur,5,4
https://cardano.ideascale.com/a/member/jlcontreras15/3090911-48088,"Member since Wednesday, 26 May 2021 20:36",Entrepreneur,7,13
https://cardano.ideascale.com/a/member/sefalidis-thomas/3086141-48088,"Member since Tuesday, 27 April 2021 13:24",Developer,2,11
https://cardano.ideascale.com/a/member/J%C3%B6rg-Heuer/3084767-48088,"Member since Monday, 19 April 2021 00:01",Entrepreneur,15,26
https://cardano.ideascale.com/a/member/Farhia-Mussa/3090414-48088,"Member since Thursday, 20 May 2021 22:53",Other/Prefer not to say,13,18
https://cardano.ideascale.com/a/member/Antoondelepper/3086798-48088,"Member since Sunday, 2 May 2021 03:44","Developer, Entrepreneur",2,26
https://cardano.ideascale.com/a/member/Greg-Young/3084582-48088,"Member since Saturday, 17 April 2021 10:26","Developer, Entrepreneur, Teacher",0,15
https://cardano.ideascale.com/a/member/Jordan-Silva/3088892-48088,"Member since Tuesday, 11 May 2021 18:20",Other/Prefer not to say,0,3
https://cardano.ideascale.com/a/member/Mark-Broadbent/3077442-48088,"Member since Thursday, 11 March 2021 10:50",Entrepreneur,13,55
https://cardano.ideascale.com/a/member/lopedj32/3086703-48088,"Member since Saturday, 1 May 2021 08:27",Other/Prefer not to say,2,7
https://cardano.ideascale.com/a/member/Lswarren03/3088395-48088,"Member since Sunday, 9 May 2021 01:04","Entrepreneur, Community manager, Other/Prefer not to say",4,12
https://cardano.ideascale.com/a/member/hanganu-alin/3090475-48088,"Member since Friday, 21 May 2021 12:06",Other/Prefer not to say,2,5
https://cardano.ideascale.com/a/member/Tuoyo-Asuquo/3090431-48088,"Member since Friday, 21 May 2021 00:57",Entrepreneur,3,19
https://cardano.ideascale.com/a/member/Brad-Fiori/3090195-48088,"Member since Wednesday, 19 May 2021 03:09",Entrepreneur,0,2
https://cardano.ideascale.com/a/member/hydroscript/3086796-48088,"Member since Sunday, 2 May 2021 02:52",Developer,8,22
https://cardano.ideascale.com/a/member/ivanisam99/3090043-48088,"Member since Tuesday, 18 May 2021 15:37",Teacher,1,3
https://cardano.ideascale.com/a/member/jjdi18/3076556-48088,"Member since Monday, 8 March 2021 11:11","Community manager, Teacher, Other/Prefer not to say",4,16
https://cardano.ideascale.com/a/member/setheasare/3088941-48088,"Member since Wednesday, 12 May 2021 01:37",Entrepreneur,2,36
https://cardano.ideascale.com/a/member/Dion/3085614-48088,"Member since Thursday, 22 April 2021 20:02",Entrepreneur,32,43
https://cardano.ideascale.com/a/member/rohangaur/3089528-48088,"Member since Saturday, 15 May 2021 20:49","Entrepreneur, Marketing professional, Other/Prefer not to say",1,5
https://cardano.ideascale.com/a/member/okito-isabelle/3088986-48088,"Member since Wednesday, 12 May 2021 11:56",Other/Prefer not to say,0,8
https://cardano.ideascale.com/a/member/Miroslav/3057755-48088,"Member since Saturday, 26 September 2020 17:55",Developer,1,21
https://cardano.ideascale.com/a/member/quirk220/3089266-48088,"Member since Friday, 14 May 2021 06:27","Entrepreneur, Community manager, Teacher",0,12
https://cardano.ideascale.com/a/member/Squad-krsk/3089224-48088,"Member since Thursday, 13 May 2021 23:21",Other/Prefer not to say,7,16
https://cardano.ideascale.com/a/member/r-vukich/3088819-48088,"Member since Tuesday, 11 May 2021 05:33",Entrepreneur,1,5
https://cardano.ideascale.com/a/member/smithed1/3088508-48088,"Member since Sunday, 9 May 2021 20:26","Entrepreneur, Community manager",1,19
https://cardano.ideascale.com/a/member/Arthur-C/3085456-48088,"Member since Wednesday, 21 April 2021 20:52","Developer, Entrepreneur",1,10
https://cardano.ideascale.com/a/member/yrikknut/3088412-48088,"Member since Sunday, 9 May 2021 03:57",Community manager,0,2
https://cardano.ideascale.com/a/member/Matt-Sieben/3087990-48088,"Member since Thursday, 6 May 2021 20:37",Marketing professional,7,26
https://cardano.ideascale.com/a/member/Mohammad/3088119-48088,"Member since Friday, 7 May 2021 09:07",Other/Prefer not to say,23,14
https://cardano.ideascale.com/a/member/kernfrost/3083664-48088,"Member since Monday, 12 April 2021 19:06",Entrepreneur,2,4
https://cardano.ideascale.com/a/member/Ihab-Osman/3087776-48088,"Member since Wednesday, 5 May 2021 18:34",Entrepreneur,5,15
https://cardano.ideascale.com/a/member/thophi17/3087711-48088,"Member since Wednesday, 5 May 2021 07:56",Other/Prefer not to say,7,2
https://cardano.ideascale.com/a/member/Favour-Olulowo/3086850-48088,"Member since Sunday, 2 May 2021 16:24","Developer, Entrepreneur",2,7
https://cardano.ideascale.com/a/member/Akawo-Omojo/3086481-48088,"Member since Thursday, 29 April 2021 21:39","Entrepreneur, Other/Prefer not to say",1,245
https://cardano.ideascale.com/a/member/cryptocranston/3086720-48088,"Member since Saturday, 1 May 2021 11:40","Entrepreneur, Other/Prefer not to say",5,31
https://cardano.ideascale.com/a/member/rich/3059142-48088,"Member since Wednesday, 14 October 2020 19:18","Entrepreneur, Marketing professional",438,325
https://cardano.ideascale.com/a/member/Ismael-M/3086340-48088,"Member since Wednesday, 28 April 2021 23:44",Other/Prefer not to say,4,23
https://cardano.ideascale.com/a/member/nisku/3070444-48088,"Member since Tuesday, 23 February 2021 09:23","Entrepreneur, Other/Prefer not to say",14,26
https://cardano.ideascale.com/a/member/rich/3059142-48088,"Member since Wednesday, 14 October 2020 19:18","Entrepreneur, Marketing professional",438,325
https://cardano.ideascale.com/a/member/Marshall-Mallows/3078001-48088,"Member since Sunday, 14 March 2021 01:28","Entrepreneur, Other/Prefer not to say",1,8
https://cardano.ideascale.com/a/member/lenkabul/3059442-48088,"Member since Tuesday, 20 October 2020 05:24",Entrepreneur,77,294
https://cardano.ideascale.com/a/member/lenkabul/3059442-48088,"Member since Tuesday, 20 October 2020 05:24",Entrepreneur,77,294
https://cardano.ideascale.com/a/member/Eric/3082300-48088,"Member since Friday, 2 April 2021 23:31","Entrepreneur, Other/Prefer not to say",2,8
https://cardano.ideascale.com/a/member/sauceaupistou/3073396-48088,"Member since Wednesday, 3 March 2021 18:24","Developer, Entrepreneur",1,6
https://cardano.ideascale.com/a/member/ftwkun/3081607-48088,"Member since Wednesday, 31 March 2021 06:42",Other/Prefer not to say,0,4
https://cardano.ideascale.com/a/member/ata-renov-bat/3081204-48088,"Member since Monday, 29 March 2021 18:19",Other/Prefer not to say,0,9
https://cardano.ideascale.com/a/member/menekemu/3081127-48088,"Member since Monday, 29 March 2021 11:29","Entrepreneur, Community manager, Teacher",0,19
https://cardano.ideascale.com/a/member/mathijsvanschijndel/3080715-48088,"Member since Saturday, 27 March 2021 08:35","Developer, Entrepreneur",1,2
https://cardano.ideascale.com/a/member/Phil-Lewis/3056197-48088,"Member since Thursday, 17 September 2020 11:24","Developer, Entrepreneur",135,150
https://cardano.ideascale.com/a/member/Phil-Lewis/3056197-48088,"Member since Thursday, 17 September 2020 11:24","Developer, Entrepreneur",135,150
https://cardano.ideascale.com/a/member/PositivityDK/3080004-48088,"Member since Wednesday, 24 March 2021 18:00","Developer, Entrepreneur, Teacher",2,15
https://cardano.ideascale.com/a/member/Jimmy-Chung/3076762-48088,"Member since Tuesday, 9 March 2021 01:47","Developer, Marketing professional, Community manager",0,4
https://cardano.ideascale.com/a/member/laurentscheercoussecrypto/3078530-48088,"Member since Wednesday, 17 March 2021 06:51",Entrepreneur,2,31
https://cardano.ideascale.com/a/member/Filip/3078178-48088,"Member since Monday, 15 March 2021 03:37",Other/Prefer not to say,2,3
https://cardano.ideascale.com/a/member/Mavieloca/3079199-48088,"Member since Saturday, 20 March 2021 22:43","Developer, Entrepreneur, Marketing professional, Stakepool operator, Community manager",2,5
https://cardano.ideascale.com/a/member/Tyler-Case/3055714-48088,"Member since Wednesday, 16 September 2020 22:02",Entrepreneur,41,59
https://cardano.ideascale.com/a/member/Tomi-Astikainen/3067230-48088,"Member since Wednesday, 17 February 2021 21:55","Entrepreneur, Marketing professional, Community manager, Other/Prefer not to say",66,324
https://cardano.ideascale.com/a/member/missneona/3067562-48088,"Member since Thursday, 18 February 2021 14:07",Entrepreneur,33,89
https://cardano.ideascale.com/a/member/pfeifer-vincent/3078768-48088,"Member since Thursday, 18 March 2021 18:25","Developer, Entrepreneur, Stakepool operator",1,9
https://cardano.ideascale.com/a/member/mehmetsahtograp/3078769-48088,"Member since Thursday, 18 March 2021 18:29",Developer,3,7
https://cardano.ideascale.com/a/member/jeremiah/3078721-48088,"Member since Thursday, 18 March 2021 13:37","Developer, Entrepreneur, Community manager",0,5
https://cardano.ideascale.com/a/member/rich/3059142-48088,"Member since Wednesday, 14 October 2020 19:18","Entrepreneur, Marketing professional",438,325
https://cardano.ideascale.com/a/member/Buti-Sello/3077329-48088,"Member since Thursday, 11 March 2021 05:06","Developer, Teacher",3,4
https://cardano.ideascale.com/a/member/dgergler/3065346-48088,"Member since Wednesday, 10 February 2021 00:13",Entrepreneur,3,96
https://cardano.ideascale.com/a/member/lenkabul/3059442-48088,"Member since Tuesday, 20 October 2020 05:24",Entrepreneur,77,294
https://cardano.ideascale.com/a/member/Kenric%40Photrek/3067288-48088,"Member since Thursday, 18 February 2021 00:10","Developer, Entrepreneur, Stakepool operator, Teacher",88,179
https://cardano.ideascale.com/a/member/Rfranks08/3056924-48088,"Member since Sunday, 20 September 2020 00:28",Entrepreneur,52,36
https://cardano.ideascale.com/a/member/aurore-duan/3073432-48088,"Member since Wednesday, 3 March 2021 19:41",Entrepreneur,5,6
https://cardano.ideascale.com/a/member/Enlin-ZHU/3073389-48088,"Member since Wednesday, 3 March 2021 18:12",Other/Prefer not to say,1,2
https://cardano.ideascale.com/a/member/DbMbusiness/3071767-48088,"Member since Sunday, 28 February 2021 01:10",Entrepreneur,2,5
https://cardano.ideascale.com/a/member/Gabriel-J/3071463-48088,"Member since Friday, 26 February 2021 22:35",Developer,11,14
https://cardano.ideascale.com/a/member/Tricky/3069992-48088,"Member since Sunday, 21 February 2021 20:45","Marketing professional, Other/Prefer not to say",11,84
https://cardano.ideascale.com/a/member/Greg-Bell/3055953-48088,"Member since Thursday, 17 September 2020 04:13",Other/Prefer not to say,516,597
https://cardano.ideascale.com/a/member/jeffg/3070958-48088,"Member since Thursday, 25 February 2021 04:01","Entrepreneur, Marketing professional, Teacher",89,73
https://cardano.ideascale.com/a/member/Simon-U/3064495-48088,"Member since Tuesday, 2 February 2021 18:16",Other/Prefer not to say,7,37
https://cardano.ideascale.com/a/member/Jason-Farthing/3064470-48088,"Member since Tuesday, 2 February 2021 14:31","Entrepreneur, Other/Prefer not to say",3,3
https://cardano.ideascale.com/a/member/Wender-Carlos-Ferreira/3070135-48088,"Member since Monday, 22 February 2021 03:03","Stakepool operator, Teacher",2,3
https://cardano.ideascale.com/a/member/Matthew-Castro-Chiaravalle/3069716-48088,"Member since Saturday, 20 February 2021 20:08",Other/Prefer not to say,1,30
https://cardano.ideascale.com/a/member/mrkosano/3069757-48088,"Member since Saturday, 20 February 2021 23:44",Other/Prefer not to say,1,2
https://cardano.ideascale.com/a/member/Travis/3069564-48088,"Member since Saturday, 20 February 2021 06:05","Developer, Entrepreneur, Other/Prefer not to say",39,205
https://cardano.ideascale.com/a/member/Reueljohn-4n/3063797-48088,"Member since Thursday, 28 January 2021 10:47","Entrepreneur, Marketing professional",6,4
https://cardano.ideascale.com/a/member/Jacob-Abel/3062974-48088,"Member since Tuesday, 19 January 2021 10:08","Developer, Entrepreneur",35,46
https://cardano.ideascale.com/a/member/Coyle_1990/3069061-48088,"Member since Thursday, 18 February 2021 20:59",Other/Prefer not to say,0,2
https://cardano.ideascale.com/a/member/SofiH/3066359-48088,"Member since Saturday, 13 February 2021 23:59","Developer, Teacher, Other/Prefer not to say",211,131
https://cardano.ideascale.com/a/member/vladimirp/3055883-48088,"Member since Thursday, 17 September 2020 01:50",Other/Prefer not to say,146,392
https://cardano.ideascale.com/a/member/vladimirp/3055883-48088,"Member since Thursday, 17 September 2020 01:50",Other/Prefer not to say,146,392
https://cardano.ideascale.com/a/member/raviktorin/3062989-48088,"Member since Tuesday, 19 January 2021 14:50",Other/Prefer not to say,1,4
https://cardano.ideascale.com/a/member/josephpusateri/3067319-48088,"Member since Thursday, 18 February 2021 01:42",Other/Prefer not to say,0,10
https://cardano.ideascale.com/a/member/Mark-Gantner/3059591-48088,"Member since Sunday, 25 October 2020 03:32",Entrepreneur,5,10
https://cardano.ideascale.com/a/member/panduchinna54/3067273-48088,"Member since Wednesday, 17 February 2021 23:17","Developer, Stakepool operator",4,6
https://cardano.ideascale.com/a/member/SimplySolutionsnonprofit/3065409-48088,"Member since Wednesday, 10 February 2021 09:27",Entrepreneur,6,28
https://cardano.ideascale.com/a/member/Sean-Lynch/3065190-48088,"Member since Monday, 8 February 2021 21:54","Developer, Entrepreneur",65,49
https://cardano.ideascale.com/a/member/Geovane-Monteiro/3065168-48088,"Member since Monday, 8 February 2021 19:04","Developer, Entrepreneur, Marketing professional, Other/Prefer not to say",4,10
https://cardano.ideascale.com/a/member/yutazzz/3054432-48088,"Member since Wednesday, 12 August 2020 19:20","Entrepreneur, Stakepool operator, Community manager, Teacher, Other/Prefer not to say",243,256
https://cardano.ideascale.com/a/member/David-Poulin/3056078-48088,"Member since Thursday, 17 September 2020 07:58",Entrepreneur,66,98
https://cardano.ideascale.com/a/member/Andre/3064810-48088,"Member since Friday, 5 February 2021 16:53","Entrepreneur, Marketing professional",13,4
https://cardano.ideascale.com/a/member/Ryan-Murphy/3064852-48088,"Member since Friday, 5 February 2021 23:38","Developer, Entrepreneur, Marketing professional",4,12
https://cardano.ideascale.com/a/member/Marc-Goldstein/3059561-48088,"Member since Saturday, 24 October 2020 05:07","Entrepreneur, Marketing professional",6,14
https://cardano.ideascale.com/a/member/Rai/3062277-48088,"Member since Sunday, 10 January 2021 16:57","Developer, Entrepreneur",4,6
https://cardano.ideascale.com/a/member/Headmaster/3064745-48088,"Member since Thursday, 4 February 2021 21:58",Teacher,6,11
https://cardano.ideascale.com/a/member/Jonas-Iniguez/3061064-48088,"Member since Thursday, 10 December 2020 21:13",Entrepreneur,42,72
https://cardano.ideascale.com/a/member/Jonas-Iniguez/3061064-48088,"Member since Thursday, 10 December 2020 21:13",Entrepreneur,42,72
https://cardano.ideascale.com/a/member/David-Poulin/3056078-48088,"Member since Thursday, 17 September 2020 07:58",Entrepreneur,66,98
https://cardano.ideascale.com/a/member/rin9s/3054452-48088,"Member since Wednesday, 12 August 2020 19:21",Other/Prefer not to say,72,330
https://cardano.ideascale.com/a/member/rin9s/3054452-48088,"Member since Wednesday, 12 August 2020 19:21",Other/Prefer not to say,72,330
https://cardano.ideascale.com/a/member/Bourke-Floyd/3061519-48088,"Member since Thursday, 17 December 2020 07:32","Developer, Entrepreneur, Stakepool operator",104,123
https://cardano.ideascale.com/a/member/mapott00/3058977-48088,"Member since Sunday, 11 October 2020 12:40",Entrepreneur,4,39
https://cardano.ideascale.com/a/member/Chad-Fullcircl-Foundation/3055603-48088,"Member since Wednesday, 16 September 2020 20:14","Developer, Entrepreneur",57,154
https://cardano.ideascale.com/a/member/Christophe-Bosquillon-Cryptos-Odysseus/3059446-48088,"Member since Tuesday, 20 October 2020 09:42","Entrepreneur, Other/Prefer not to say",6,9
https://cardano.ideascale.com/a/member/Raoul-de-Vries/3062170-48088,"Member since Friday, 8 January 2021 14:32","Developer, Entrepreneur, Marketing professional",4,12
https://cardano.ideascale.com/a/member/Tevo/3054455-48088,"Member since Wednesday, 12 August 2020 19:21","Developer, Entrepreneur, Community manager",174,350
https://cardano.ideascale.com/a/member/Roy-Dopson/3062224-48088,"Member since Saturday, 9 January 2021 15:15","Marketing professional, Other/Prefer not to say",128,72
https://cardano.ideascale.com/a/member/Roy-Dopson/3062224-48088,"Member since Saturday, 9 January 2021 15:15","Marketing professional, Other/Prefer not to say",128,72
https://cardano.ideascale.com/a/member/Paul-KO/3056531-48088,"Member since Friday, 18 September 2020 04:22","Stakepool operator, Community manager",1,27
https://cardano.ideascale.com/a/member/Steven-Aldrich/3054401-48088,"Member since Wednesday, 12 August 2020 18:59","Entrepreneur, Community manager",232,372
https://cardano.ideascale.com/a/member/corey-t/3062800-48088,"Member since Sunday, 17 January 2021 02:32",Entrepreneur,1,7
https://cardano.ideascale.com/a/member/Rob-Greig/3054451-48088,"Member since Wednesday, 12 August 2020 19:21","Developer, Entrepreneur",577,444
https://cardano.ideascale.com/a/member/Jeronimo-Backes/3055884-48088,"Member since Thursday, 17 September 2020 01:54","Developer, Entrepreneur, Stakepool operator",1212,250
https://cardano.ideascale.com/a/member/Jonas-Iniguez/3061064-48088,"Member since Thursday, 10 December 2020 21:13",Entrepreneur,42,72
https://cardano.ideascale.com/a/member/Joseph-P/3061870-48088,"Member since Saturday, 2 January 2021 04:00","Developer, Entrepreneur, Other/Prefer not to say",50,88
https://cardano.ideascale.com/a/member/XZact-Hypothetical-Leptoquark/3061672-48088,"Member since Tuesday, 22 December 2020 21:20",Other/Prefer not to say,32,85
https://cardano.ideascale.com/a/member/Andrew/3061433-48088,"Member since Wednesday, 16 December 2020 05:06",Teacher,15,228
https://cardano.ideascale.com/a/member/GrowingCardano/3062278-48088,"Member since Sunday, 10 January 2021 17:08","Entrepreneur, Other/Prefer not to say",2,8
https://cardano.ideascale.com/a/member/Victor-Duran/3061399-48088,"Member since Wednesday, 16 December 2020 01:14","Entrepreneur, Marketing professional, Teacher",8,5
https://cardano.ideascale.com/a/member/quinn/3056339-48088,"Member since Thursday, 17 September 2020 16:49","Developer, Entrepreneur, Stakepool operator, Teacher",282,102
https://cardano.ideascale.com/a/member/Greg-Bell/3055953-48088,"Member since Thursday, 17 September 2020 04:13",Other/Prefer not to say,516,597
https://cardano.ideascale.com/a/member/talking-martlet/3055855-48088,"Member since Thursday, 17 September 2020 01:12","Entrepreneur, Teacher, Other/Prefer not to say",38,54
https://cardano.ideascale.com/a/member/Jack/3061996-48088,"Member since Tuesday, 5 January 2021 22:32","Entrepreneur, Community manager",0,7
https://cardano.ideascale.com/a/member/Crador/3061546-48088,"Member since Thursday, 17 December 2020 19:02",Entrepreneur,10,32
https://cardano.ideascale.com/a/member/Michael/3056325-48088,"Member since Thursday, 17 September 2020 16:13","Developer, Entrepreneur, Other/Prefer not to say",99,516
https://cardano.ideascale.com/a/member/bubiwahn/3061878-48088,"Member since Saturday, 2 January 2021 15:49",Other/Prefer not to say,7,12
https://cardano.ideascale.com/a/member/DAVY-VANDE-WALLE/3061834-48088,"Member since Thursday, 31 December 2020 06:00",Other/Prefer not to say,3,12
https://cardano.ideascale.com/a/member/DAVY-VANDE-WALLE/3061834-48088,"Member since Thursday, 31 December 2020 06:00",Other/Prefer not to say,3,12
https://cardano.ideascale.com/a/member/DAVY-VANDE-WALLE/3061834-48088,"Member since Thursday, 31 December 2020 06:00",Other/Prefer not to say,3,12
https://cardano.ideascale.com/a/member/DAVY-VANDE-WALLE/3061834-48088,"Member since Thursday, 31 December 2020 06:00",Other/Prefer not to say,3,12
https://cardano.ideascale.com/a/member/DAVY-VANDE-WALLE/3061834-48088,"Member since Thursday, 31 December 2020 06:00",Other/Prefer not to say,3,12
https://cardano.ideascale.com/a/member/Dkartel84/3061756-48088,"Member since Monday, 28 December 2020 08:36","Developer, Entrepreneur, Marketing professional, Teacher",0,3
https://cardano.ideascale.com/a/member/Parfait/3057353-48088,"Member since Wednesday, 23 September 2020 20:38",Developer,3,5
https://cardano.ideascale.com/a/member/Kakw/3061710-48088,"Member since Thursday, 24 December 2020 10:50","Developer, Stakepool operator",28,25
https://cardano.ideascale.com/a/member/Pascal/3055576-48088,"Member since Wednesday, 16 September 2020 19:59","Developer, Entrepreneur",26,60
https://cardano.ideascale.com/a/member/Terence-Brumfield/3061566-48088,"Member since Friday, 18 December 2020 04:38",Entrepreneur,2,12
https://cardano.ideascale.com/a/member/Martinez75/3061131-48088,"Member since Sunday, 13 December 2020 02:05",Other/Prefer not to say,44,80
https://cardano.ideascale.com/a/member/Rey-Villena-Jr-MetaZoldyck/3061391-48088,"Member since Wednesday, 16 December 2020 00:19","Entrepreneur, Marketing professional, Community manager",34,476
https://cardano.ideascale.com/a/member/Ezequiel/3061303-48088,"Member since Tuesday, 15 December 2020 14:54",Entrepreneur,3,5
https://cardano.ideascale.com/a/member/Martinez75/3061131-48088,"Member since Sunday, 13 December 2020 02:05",Other/Prefer not to say,44,80
